Date,crude_price,sp_500,vix,usd,world_oil_consumption,world_oil_production
2002-01-13,20.798510356825226,1161.5538265306122,21.944918420363447,116.97401043638891,43650.734,2751066.3375777774
2002-01-14,20.697755181059545,1160.3686224489797,22.026224545070104,117.02311258899921,43650.734,2751066.3375777774
2002-01-15,20.53587754891843,1158.7089285714287,22.134265381949287,117.09517373065557,43650.734,2751066.3375777774
2002-01-16,20.36399992144838,1156.4522959183673,22.281081760172942,117.15580619500606,43650.734,2751066.3375777774
2002-01-17,20.14416318037072,1153.8334183673471,22.404836892108527,117.21786722455705,43650.734,2751066.3375777774
2002-01-18,19.9296325664131,1151.393112244898,22.48308182930459,117.2915610566431,43650.734,2751066.3375777774
2002-01-19,19.675510134015763,1148.5479591836736,22.57420431643116,117.36583647436022,43650.734,2751066.3375777774
2002-01-20,19.38179588317871,1145.2979591836736,22.67820435348822,117.44069347770845,43650.734,2751066.3375777774
2002-01-21,19.13195920477108,1142.4599489795917,22.731388088148467,117.5410606851383,43650.734,2751066.3375777774
2002-01-22,18.92395928441262,1139.3719387755102,22.785388129098074,117.6389791683275,43650.734,2751066.3375777774
2002-01-23,18.755551172762498,1136.9369897959184,22.78040851281614,117.74363238276268,43650.734,2751066.3375777774
2002-01-24,18.669183808930065,1134.9867346938775,22.755224819572607,117.846448781539,43650.734,2751066.3375777774
2002-01-25,18.657918492142034,1133.5058673469389,22.70085744663161,117.97946917475487,43650.734,2751066.3375777774
2002-01-26,18.707224592870595,1132.3573979591838,22.61147985458374,118.12412224594429,43650.734,2751066.3375777774
2002-01-27,18.817102111115748,1131.5413265306122,22.48709204342901,118.28040799510723,43650.734,2751066.3375777774
2002-01-28,18.968612242718134,1130.8706632653061,22.347602157203518,118.46097950838052,43650.734,2751066.3375777774
2002-01-29,19.14604071208409,1130.3326530612244,22.20464288166591,118.6719589856206,43650.734,2751066.3375777774
2002-01-30,19.304081449703293,1129.4477040816325,22.12107139704179,118.88946922457947,43650.734,2751066.3375777774
2002-01-31,19.422938551221574,1128.5321428571428,22.058724420897814,119.12453049640267,43650.734,2751066.3375777774
2002-02-01,19.50914258373027,1127.3257653061223,22.02943868637085,119.30816326530612,43650.734,2751084.4781673467
2002-02-02,19.582448657678096,1126.0841836734694,22.025846841383952,119.49726543815768,43650.734,2751120.759346485
2002-02-03,19.64285677306506,1124.8073979591838,22.047948885937124,119.69183701495733,43650.734,2751175.1811151924
2002-02-04,19.67081593494026,1122.6926020408162,22.178622411221873,119.81355129942601,43650.734,2751247.7434734693
2002-02-05,19.68877510148652,1120.766581632653,22.316642887738286,119.89179625219228,43650.734,2751338.4464213145
2002-02-06,19.725713866097585,1118.4681122448978,22.48588786806379,119.93514310875716,43650.734,2751447.28995873
2002-02-07,19.771632233444528,1115.1339285714287,22.738398152954723,119.91828594597017,43650.734,2751574.2740857145
2002-02-08,19.80632612656574,1111.4323979591838,23.032336984361923,119.88959185541891,43650.734,2751683.117623129
2002-02-09,19.83995880594059,1107.2244897959183,23.377306436032665,119.81624463139747,43650.734,2751773.820570975
2002-02-10,19.872530271569076,1102.5102040816325,23.773306507966957,119.69824427390586,43650.734,2751846.3829292515
2002-02-11,19.9306119412792,1098.908163265306,24.030122873734456,119.59677479023836,43650.734,2751900.804697959
2002-02-12,19.993183431819997,1095.9183673469388,24.186326988375917,119.47714205372093,43650.734,2751937.085877097
2002-02-13,20.07208143740284,1094.3061224489795,24.177020886479593,119.35567250154456,43650.734,2751955.2264666664
2002-02-14,20.17832634594976,1094.5969387755101,24.017510690494458,119.2468560666454,43650.734,2751955.2264666664
2002-02-15,20.313142675283007,1095.6530612244899,23.79616378472776,119.14518261345066,43650.734,2751955.2264666664
2002-02-16,20.468407977357202,1097.8632653061225,23.451347483420857,119.04677454111528,43650.734,2751955.2264666664
2002-02-17,20.644122252172355,1101.2275510204083,22.98306178657376,118.95163184963927,43650.734,2751955.2264666664
2002-02-18,20.790754890441892,1104.188775510204,22.575235275346408,118.86975418402224,43650.734,2751955.2264666664
2002-02-19,20.925550795574576,1106.2877551020408,22.302918955744527,118.81318275295959,43650.734,2751955.2264666664
2002-02-20,21.01299976815983,1107.3,22.174480171592865,118.77089712960381,43650.734,2751955.2264666664
2002-02-21,21.065550800245635,1106.7306122448979,22.15563320237763,118.75697884073062,43650.734,2751955.2264666664
2002-02-22,21.08402019812136,1105.7020408163266,22.164949481341303,118.74897893788864,43650.734,2751955.2264666664
2002-02-23,21.06962225388508,1103.7948979591836,22.27707186718376,118.75840759277344,43650.734,2751955.2264666664
2002-02-24,21.022356967536773,1101.0091836734694,22.49200035990501,118.78526480538505,43650.734,2751955.2264666664
2002-02-25,20.963459034355317,1098.4326530612245,22.71335741549122,118.81436708411391,43650.734,2751955.2264666664
2002-02-26,20.912112099783762,1096.8357142857144,22.821245094221464,118.87142844686703,43650.734,2751955.2264666664
2002-02-27,20.901173358060873,1095.8204081632653,22.868316455763214,118.93808167126713,43650.734,2751955.2264666664
2002-02-28,20.910030559617645,1096.14693877551,22.8288572486566,118.99106130794603,43650.734,2751955.2264666664
2002-03-01,20.953581654295625,1097.5755102040816,22.720214341611275,119.06444910789023,43650.734,2751966.5643351474
2002-03-02,21.018132758627132,1099.8469387755101,22.532285731179375,119.14714302530093,43650.734,2751989.240072109
2002-03-03,21.103683872612155,1102.961224489796,22.26507141736089,119.23914306017817,43650.734,2752023.2536775507
2002-03-04,21.246683957625407,1106.8408163265306,21.966683640771983,119.31828600825096,43650.734,2752068.6051514735
2002-03-05,21.416622811920785,1111.062244897959,21.696255026058278,119.3419187273298,43650.734,2752125.2944938773
2002-03-06,21.604316707533233,1116.1051020408163,21.418071326430965,119.32004117381815,43650.734,2752193.3217047616
2002-03-07,21.815071810508254,1121.6530612244899,21.153357011444715,119.24714336784518,43650.734,2752272.686784127
2002-03-08,22.03011260908477,1127.0020408163266,20.933744796441527,119.12628640933913,43650.734,2752340.713995011
2002-03-09,22.269632977855448,1132.7979591836734,20.73093871291803,118.9628580521564,43650.734,2752397.403337415
2002-03-10,22.533632916820288,1139.0408163265306,20.544938760874224,118.75685829629704,43650.734,2752442.7548113377
2002-03-11,22.791918556057674,1144.707142857143,20.3728163660789,118.53412369708624,43650.734,2752476.76841678
2002-03-12,23.033265421341873,1149.9091836734694,20.21436748115384,118.32159317950813,43650.734,2752499.444153741
2002-03-13,23.25420416228625,1153.9020408163265,20.077755285769094,118.14294028768734,43650.734,2752510.782022222
2002-03-14,23.45146939803143,1156.7367346938777,19.955632867618483,118.025919824717,43650.734,2752510.782022222
2002-03-15,23.631183600912287,1158.823468889509,19.830245107533983,117.9233891389808,43650.734,2752510.782022222
2002-03-16,23.794040656576353,1160.0789784956953,19.71697978584134,117.84155226726922,43650.734,2752510.782022222
2002-03-17,23.94004056502362,1160.5032635124364,19.615836902540558,117.78040920958229,43650.734,2752510.782022222
2002-03-18,24.064611917612506,1160.6520383250956,19.50959197842345,117.74008256561902,43650.734,2752510.782022222
2002-03-19,24.18755061869719,1160.5712213010204,19.388653151843013,117.71812329973493,43650.734,2752510.782022222
2002-03-20,24.302734234868264,1160.612853256537,19.257102109947983,117.6884088321608,43650.734,2752510.782022222
2002-03-21,24.423632189692285,1160.6748933753188,19.12126533352599,117.65951086550344,43650.734,2752510.782022222
2002-03-22,24.54759140014649,1160.6665263273276,18.989510205327246,117.67285779057717,43650.734,2752510.782022222
2002-03-23,24.667142471002073,1160.5716288663903,18.851632628148916,117.70110271220304,43650.734,2752510.782022222
2002-03-24,24.78228540225905,1160.3902009925062,18.70763260199099,117.74424563038106,43650.734,2752510.782022222
2002-03-25,24.881509991081394,1159.5455078124999,18.57302031225088,117.80657211615116,43650.734,2752510.782022222
2002-03-26,24.970122364589145,1157.9099983059627,18.466979443297095,117.88032712352519,43650.734,2752510.782022222
2002-03-27,25.07138777752312,1156.1724479830996,18.365836567781407,117.9875516619001,43650.734,2752510.782022222
2002-03-28,25.16408172140316,1154.3328568439094,18.270816164600607,118.10620472187898,43650.734,2752510.782022222
2002-03-29,25.248561366723504,1152.514438675861,18.192275331458266,118.20399037575235,43650.734,2752510.782022222
2002-03-30,25.32690835485653,1150.3686224489795,18.126826336919045,118.31270457676479,43650.734,2752510.782022222
2002-03-31,25.39912268580223,1147.8954081632653,18.074469180982938,118.43234732491631,43650.734,2752510.782022222
2002-04-01,25.509500260255773,1146.2538265306123,18.036397754902744,118.5279085898886,43650.734,2752415.543926984
2002-04-02,25.658449250824596,1145.1785714285713,18.019959009910117,118.60224534638074,43650.734,2752225.0677365074
2002-04-03,25.81801045670801,1143.9502551020407,18.070050842907964,118.63209214502453,43650.734,2751939.3534507933
