Date,crude_price,sp_500,vix,usd,libya_oil_production,kazak_oil_production,qatar_oil_production,iran_oil_production,kuwait_oil_production,uae_oil_production,saudi_oil_production,iraq_oil_production,world_oil_consumption,usa_oil_production
2006-09-03,69.96000061035156,1306.35,12.19000015258789,84.95599975585938,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5031000.0
2006-09-04,68.0199966430664,1316.25,12.192500114440918,84.90499877929688,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5031000.0
2006-09-05,68.5999984741211,1314.5,12.630000114440918,84.97000122070312,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5031000.0
2006-09-06,67.5,1302.75,13.739999771118164,85.04000091552734,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5031000.0
2006-09-07,67.31999969482422,1296.25,13.880000114440918,85.4800033569336,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5031000.0
2006-10-01,62.21799926757812,1344.6,11.785999870300293,85.33999938964844,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5108000.0
2006-10-02,61.029998779296875,1340.5,12.569999694824219,85.27999877929688,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5108000.0
2006-10-03,58.68000030517578,1343.25,12.239999771118164,85.43000030517578,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5108000.0
2006-10-04,59.40999984741211,1358.25,11.859999656677246,85.55999755859375,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5108000.0
2006-10-05,60.029998779296875,1360.75,11.979999542236328,85.66000366210938,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5108000.0
2006-10-06,59.7599983215332,1358.75,11.5600004196167,86.19999694824219,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5108000.0
2006-10-07,59.78199920654297,1352.3,12.041999816894531,85.6259994506836,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5108000.0
2006-11-01,58.709999084472656,1373.0,11.510000228881836,85.0999984741211,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5064000.0
2006-11-02,57.880001068115234,1371.25,11.420000076293945,85.18000030517578,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5064000.0
2006-11-03,59.13999938964844,1368.5,11.15999984741211,85.54000091552734,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5064000.0
2006-11-04,58.56399993896484,1375.85,11.27800006866455,85.26199951171876,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5064000.0
2006-11-05,58.56399993896484,1375.85,11.27800006866455,85.26199951171876,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5064000.0
2006-11-06,60.02000045776367,1383.75,11.15999984741211,85.55999755859375,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5064000.0
2006-11-07,58.93000030517578,1389.0,11.09000015258789,85.23999786376953,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5064000.0
2006-12-01,63.43000030517578,1400.5,11.65999984741211,82.41999816894531,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5186000.0
2006-12-02,62.066000366210936,1395.55,11.463999938964843,83.02799987792969,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5186000.0
2006-12-03,62.066000366210936,1395.55,11.463999938964843,83.02799987792969,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5186000.0
2006-12-04,62.439998626708984,1410.75,11.229999542236328,82.41999816894531,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5186000.0
2006-12-05,62.43000030517578,1416.75,11.270000457763672,82.4000015258789,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5186000.0
2006-12-06,62.189998626708984,1414.75,11.329999923706055,82.7300033569336,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5186000.0
2006-12-07,62.4900016784668,1408.75,12.670000076293945,82.7699966430664,1809576.8356,1335429.7274,751839.0,4040000.0,2644484.9315,2600000.0,9210000.0,1956822.587,47468.766,5186000.0
2007-01-01,60.7549991607666,1432.0,11.112500190734863,83.625,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5108000.0
2007-01-02,61.04999923706055,1433.0833333333333,11.063333511352539,82.97000122070312,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5108000.0
2007-01-03,58.31999969482422,1424.75,12.039999961853027,83.68000030517578,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5108000.0
2007-01-04,55.59000015258789,1427.5,11.510000228881836,84.08999633789062,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5108000.0
2007-01-05,56.310001373291016,1416.5,12.140000343322754,84.4000015258789,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5108000.0
2007-01-06,57.81750011444092,1422.9166666666667,11.896666844685873,83.78499984741211,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5108000.0
2007-01-07,57.81750011444092,1422.9166666666667,11.896666844685873,83.78499984741211,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5108000.0
2007-02-01,57.29999923706055,1450.75,10.3100004196167,84.45999908447266,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5118000.0
2007-02-02,59.02000045776367,1453.0,10.079999923706055,84.79000091552734,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5118000.0
2007-02-03,57.087999725341795,1441.4,10.644000053405762,84.69600067138671,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5118000.0
2007-02-04,57.087999725341795,1441.4,10.644000053405762,84.69600067138671,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5118000.0
2007-02-05,58.7400016784668,1453.75,10.550000190734863,84.91999816894531,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5118000.0
2007-02-06,58.880001068115234,1453.25,10.649999618530273,84.63999938964844,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5118000.0
2007-02-07,57.709999084472656,1455.75,10.319999694824219,84.61000061035156,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5118000.0
2007-03-01,62.0,1405.0,15.819999694824219,83.58999633789062,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5119000.0
2007-03-02,61.63999938964844,1385.75,18.610000610351562,83.63999938964844,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5119000.0
2007-03-03,61.655999755859376,1409.5,15.861999893188477,83.58999786376953,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5119000.0
2007-03-04,61.655999755859376,1409.5,15.861999893188477,83.58999786376953,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5119000.0
2007-03-05,60.06999969482422,1372.25,19.6299991607666,84.11000061035156,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5119000.0
2007-03-06,60.689998626708984,1395.5,15.960000038146973,84.01000213623047,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5119000.0
2007-03-07,61.81999969482422,1393.25,15.239999771118164,83.7300033569336,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5119000.0
2007-04-01,64.3640007019043,1435.6,14.279999923706054,82.7500015258789,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5180000.0
2007-04-02,65.94000244140625,1433.25,14.529999732971191,82.62000274658203,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5180000.0
2007-04-03,64.63999938964844,1447.25,13.460000038146973,82.91000366210938,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5180000.0
2007-04-04,64.37999725341797,1448.5,13.239999771118164,82.70999908447266,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5180000.0
2007-04-05,64.27999877929688,1452.75,13.229999542236328,82.44999694824219,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5180000.0
2007-04-06,64.80999946594238,1445.4375,13.614999771118164,82.67250061035156,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5180000.0
2007-04-07,64.80999946594238,1445.4375,13.614999771118164,82.67250061035156,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5180000.0
2007-05-01,64.4000015258789,1492.75,13.510000228881836,81.43000030517578,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5211000.0
2007-05-02,63.68000030517578,1501.0,13.079999923706055,81.58999633789062,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5211000.0
2007-05-03,63.189998626708984,1508.25,13.09000015258789,81.81999969482422,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5211000.0
2007-05-04,61.93000030517578,1514.25,12.90999984741211,81.62000274658203,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5211000.0
2007-05-05,63.78199996948242,1500.95,13.36200008392334,81.5520004272461,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5211000.0
2007-05-06,63.78199996948242,1500.95,13.36200008392334,81.5520004272461,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5211000.0
2007-05-07,61.470001220703125,1514.25,13.149999618530273,81.54000091552734,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5211000.0
2007-06-01,65.08000183105469,1539.5,12.779999732971191,82.29000091552734,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5075000.0
2007-06-02,63.932501792907715,1532.25,13.047499895095825,82.28249931335449,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5075000.0
2007-06-03,63.932501792907715,1532.25,13.047499895095825,82.28249931335449,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5075000.0
2007-06-04,66.20999908447266,1540.25,13.289999961853027,82.0,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5075000.0
2007-06-05,65.61000061035156,1533.75,13.630000114440918,81.86000061035156,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5075000.0
2007-06-06,65.95999908447266,1516.5,14.869999885559082,81.83999633789062,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5075000.0
2007-06-07,66.93000030517578,1489.25,17.059999465942383,82.29000091552734,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5075000.0
2007-07-01,69.23399963378907,1512.6,16.567999649047852,82.00200042724609,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5038000.0
2007-07-02,71.08999633789062,1531.0,15.399999618530273,81.16999816894531,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5038000.0
2007-07-03,71.41000366210938,1536.25,14.920000076293945,81.19999694824219,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5038000.0
2007-07-04,70.6875,1525.0,15.522499799728394,81.53999900817871,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5038000.0
2007-07-05,71.80999755859375,1534.5,15.479999542236328,81.30999755859375,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5038000.0
2007-07-06,72.80999755859375,1542.5,14.720000267028809,81.26000213623047,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5038000.0
2007-07-07,71.77999877929688,1536.0625,15.129999876022339,81.23499870300293,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5038000.0
2007-08-01,76.52999877929688,1470.0,23.670000076293945,80.75,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4970000.0
2007-08-02,76.86000061035156,1481.75,21.219999313354492,80.6050033569336,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4970000.0
2007-08-03,75.4800033569336,1443.0,25.15999984741211,80.05999755859375,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4970000.0
2007-08-04,76.78200073242188,1467.5,22.888000106811525,80.55900115966797,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4970000.0
2007-08-05,76.78200073242188,1467.5,22.888000106811525,80.55900115966797,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4970000.0
2007-08-06,72.05999755859375,1467.75,22.940000534057617,80.13999938964844,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4970000.0
2007-08-07,72.41999816894531,1482.5,21.559999465942383,80.37000274658203,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4970000.0
2007-09-01,72.92200164794922,1462.35,24.253999328613283,80.71500091552734,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4902000.0
2007-09-02,72.92200164794922,1462.35,24.253999328613283,80.71500091552734,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4902000.0
2007-09-03,73.16000175476074,1460.5,24.63749933242798,80.71625137329102,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4902000.0
2007-09-04,75.08000183105469,1489.5,22.780000686645508,80.8499984741211,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4902000.0
2007-09-05,75.7300033569336,1476.5,24.579999923706055,80.56999969482422,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4902000.0
2007-09-06,76.30000305175781,1479.5,23.989999771118164,80.44999694824219,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4902000.0
2007-09-07,76.69999694824219,1459.75,26.229999542236328,79.91000366210938,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,4902000.0
2007-10-01,80.23999786376953,1556.5,17.84000015258789,77.80999755859375,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5022000.0
2007-10-02,80.05000305175781,1554.5,18.489999771118164,78.19999694824219,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5022000.0
2007-10-03,79.94000244140625,1550.75,18.799999237060547,78.45999908447266,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5022000.0
2007-10-04,81.44000244140625,1552.25,18.440000534057617,78.37999725341797,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5022000.0
2007-10-05,81.22000122070312,1570.75,16.90999984741211,78.23500061035156,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5022000.0
2007-10-06,80.5780014038086,1556.95,18.095999908447265,78.21699829101563,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5022000.0
2007-10-07,80.5780014038086,1556.95,18.095999908447265,78.21699829101563,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5022000.0
2007-11-01,93.48999786376953,1515.75,23.209999084472656,76.55999755859375,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5034000.0
2007-11-02,95.93000030517578,1517.5,23.010000228881836,76.30000305175781,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5034000.0
2007-11-03,93.5719985961914,1534.25,21.138000106811525,76.56800079345703,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5034000.0
2007-11-04,93.5719985961914,1534.25,21.138000106811525,76.56800079345703,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5034000.0
2007-11-05,93.9800033569336,1505.5,24.309999465942383,76.38999938964844,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5034000.0
2007-11-06,96.69999694824219,1525.0,21.389999389648438,76.02999877929688,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5034000.0
2007-11-07,96.37000274658203,1482.75,26.489999771118164,75.41000366210938,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5034000.0
2007-12-01,92.49199981689453,1452.3,25.228000259399415,75.36700134277343,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5111000.0
2007-12-02,92.49199981689453,1452.3,25.228000259399415,75.36700134277343,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5111000.0
2007-12-03,89.30999755859375,1475.5,23.610000610351562,75.93000030517578,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5111000.0
2007-12-04,88.31999969482422,1463.25,23.790000915527344,75.7249984741211,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5111000.0
2007-12-05,87.48999786376953,1487.0,22.530000686645508,76.44999694824219,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5111000.0
2007-12-06,90.2300033569336,1507.5,20.959999084472656,76.41999816894531,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5111000.0
2007-12-07,88.27999877929688,1507.25,20.850000381469727,76.33999633789062,1844702.9452,1380821.9178,793381.0,4094000.0,2574643.8356,2530000.0,8820000.0,2035000.0,48022.76,5111000.0
2008-01-01,96.14250183105469,1490.5625,20.539999961853027,76.65625,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5115000.0
2008-01-02,99.62000274658203,1458.5,23.170000076293945,76.01000213623047,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5115000.0
2008-01-03,99.18000030517578,1458.75,22.489999771118164,75.91999816894531,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5115000.0
2008-01-04,97.91000366210938,1423.0,23.940000534057617,75.81999969482422,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5115000.0
2008-01-05,98.1725025177002,1454.375,23.02500009536743,76.09000015258789,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5115000.0
2008-01-06,98.1725025177002,1454.375,23.02500009536743,76.09000015258789,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5115000.0
2008-01-07,95.08999633789062,1421.5,23.790000915527344,76.19999694824219,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5115000.0
2008-02-01,88.95999908447266,1397.0,24.020000457763672,75.56500244140625,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5148000.0
2008-02-02,91.13399963378906,1368.7,26.58800048828125,75.47100067138672,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5148000.0
2008-02-03,91.13399963378906,1368.7,26.58800048828125,75.47100067138672,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5148000.0
2008-02-04,90.0199966430664,1378.75,25.989999771118164,75.47000122070312,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5148000.0
2008-02-05,88.41000366210938,1343.25,28.239999771118164,76.28500366210938,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5148000.0
2008-02-06,87.13999938964844,1330.0,28.969999313354492,76.30000305175781,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5148000.0
2008-02-07,88.11000061035156,1340.25,27.65999984741211,77.12000274658203,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5148000.0
2008-03-01,100.83599853515625,1366.3699951171875,23.53800048828125,74.4260009765625,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5189000.0
2008-03-02,100.83599853515625,1366.3699951171875,23.53800048828125,74.4260009765625,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5189000.0
2008-03-03,102.44999694824219,1332.0,26.280000686645508,73.73500061035156,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5189000.0
2008-03-04,99.5199966430664,1327.0,25.520000457763672,73.69499969482422,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5189000.0
2008-03-05,104.5199966430664,1335.5,24.600000381469727,73.48999786376953,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5189000.0
2008-03-06,105.47000122070312,1308.0,27.549999237060547,73.04000091552734,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5189000.0
2008-03-07,105.1500015258789,1292.75,27.489999771118164,73.04499816894531,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5189000.0
2008-04-01,100.9800033569336,1370.5,22.68000030517578,72.96499633789062,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5180000.0
2008-04-02,104.83000183105469,1371.0,23.43000030517578,72.66999816894531,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5180000.0
2008-04-03,103.83000183105469,1373.5,23.209999084472656,72.48500061035156,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5180000.0
2008-04-04,106.2300033569336,1372.0,22.450000762939453,72.36000061035156,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5180000.0
2008-04-05,103.49000244140625,1362.2,23.476000213623045,72.52899932861328,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5180000.0
2008-04-06,103.49000244140625,1362.2,23.476000213623045,72.52899932861328,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5180000.0
2008-04-07,109.08999633789062,1372.25,22.420000076293945,72.5,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5180000.0
2008-05-01,112.5199966430664,1411.5,18.8799991607666,73.4800033569336,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5143000.0
2008-05-02,116.31999969482422,1415.75,18.18000030517578,73.69000244140625,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5143000.0
2008-05-03,115.33599853515625,1400.4,19.545999908447264,73.15900268554688,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5143000.0
2008-05-04,115.33599853515625,1400.4,19.545999908447264,73.15900268554688,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5143000.0
2008-05-05,119.97000122070312,1408.25,18.899999618530273,73.375,1781000.0,1452739.726,836860.0,3942916.6667,2683386.3014,2618000.0,9200000.0,2285083.3333,47628.992,5143000.0
